ticker,year,EPS,BVPS,P/E,P/B,ROE,Debt/Equity,Current Ratio,Dividend Yield,Payout Ratio,Net Margin,Asset Turnover,Price/Sales,Free CF/Share,Operating CF/Share,Graham Number,Filing Date,Precio Post-Filing,Margen Graham (%),EPS Growth (%)
BLDR,2021,8.55,23.793622639826793,10.026347669199774,3.6022257433189218,0.35927596590179117,0.7083320058944533,1.8641652154754684,0.0,0.0,0.0867310992901527,1.8567499659101823,0.8695961552149568,7.509242515073896,8.638315687255684,67.65573261251909,2022-03-01,72.96500015258789,-7.28,217.84
BLDR,2022,16.98,30.64068905902692,3.821955074055174,2.1174458536168586,0.5540216492838584,0.7031479279066515,1.8980284667884755,0.0,0.0,0.12097678569495642,2.144981104579827,0.4623678399297241,20.122740182761177,22.222962459866633,108.19554175196515,2023-02-28,86.65166600545247,24.86,98.6
BLDR,2023,12.06,37.036015871400956,13.84636860092629,4.50750427852879,0.3255369265720146,0.7846751012340378,1.77131182862635,0.0,0.0,0.0901050046995642,1.628402129939734,1.2476271078583616,14.326028941045728,18.05389076281334,100.24830625354551,2024-02-22,191.51499938964844,-47.66,-28.98
BLDR,2024,9.13,36.39904098680086,15.65191821489603,3.9267518078794916,0.2508799083899108,1.0084615975440303,1.7674457990767893,0.0,0.0,0.06572351609939507,1.5496890037556152,1.0286990987831341,12.641039326318642,15.865162066453177,86.47122639764957,2025-02-20,140.38833363850912,-38.41,-24.3
BLK,2020,32.13,229.87251851140596,22.45514143347121,3.1388702080287953,0.13978403197007058,0.22727659212651985,1.4289412116083429,0.020406549472865385,0.4582319545823195,0.30435050910212896,0.09156298380626278,6.8342337272372715,23.122114565002402,24.38604531327247,407.65253641411107,2021-02-25,701.5833333333334,-41.9,
BLK,2021,38.76,247.59576160040467,23.619934789242503,3.697801586271191,0.15655426737059933,0.24720770434828748,14.766642806012884,0.018273621958536174,0.43162175902389427,0.3045834623722515,0.12691944866621246,7.194241519114276,30.23594011213389,32.47588266660655,464.68081915623856,2022-02-25,730.3183390299479,-36.37,20.63
BLK,2022,34.31,250.0908404753128,20.654164217734646,2.8334904175347075,0.13718736752861382,0.2249099194573972,12.708655332302937,0.027957704901968132,0.5774430281962147,0.2897107368656633,0.1519451151086476,5.98373313486432,29.306692121193,32.838337362114515,439.3903464755793,2023-02-24,686.2716573079427,-35.97,-11.48
BLK,2023,36.85,263.54320160750166,22.028669574700107,3.0803298853788093,0.13983276996975627,0.2465753424657534,14.275,0.025040894627420367,0.5516175936023264,0.30807995968419283,0.1449464739349571,6.786591634470015,25.418620227729402,27.722705961152045,467.45080707259433,2024-02-23,809.3316752115885,-42.24,7.4
BLK,2024,42.45,316.5441333068617,24.149761402824616,3.238442580789346,0.13409832613959363,0.2994420465312138,16.397135416666668,0.020161260125232526,0.4868896216046475,0.31209878963100895,0.1472207192583775,7.537111303699221,31.33117108486276,33.03069217115078,549.8538126854412,2025-02-25,958.7850036621094,-42.65,15.2
BMY,2020,-3.98,16.75022143489814,-15.571288493607561,3.703234625350325,-0.23782454656020305,1.3662154301729152,1.5823899371069183,0.029093896821547102,-0.453029460811562,-0.2115574580177807,0.358859226373849,3.294222211769133,5.889725420726307,6.2232063773250665,,2021-02-10,59.99400100708008,,
BMY,2021,3.15,16.184601530841963,19.799735487560767,3.852427251989095,0.19456963222611695,1.2684582429199354,1.5210353027254435,0.03174480527241065,0.6285387474978553,0.15078150264093995,0.4243280824048155,2.985433868707556,6.859072489869428,7.297163439891941,33.86862314146272,2022-02-09,67.11833190917969,-49.54,-179.15
BMY,2022,2.97,14.582629107981221,24.22214319582741,4.933952544992112,0.20369595312449695,1.310872154792183,1.2459113750571038,0.030237482341349462,0.7324166271534692,0.13706969388418294,0.47675067134889487,3.3201217530709073,5.609389671361503,6.134272300469483,31.21672933125514,2023-02-14,71.38000030517578,-56.27,-5.71
BMY,2023,3.88,14.224262928951184,13.228709034267913,3.6072167855929327,0.2726809378185525,1.4089024804621135,1.4270954990566884,0.04468710033940154,0.5911526479750778,0.17830955872550328,0.4729557897834151,2.35880527040839,6.114548090865152,6.698888351860802,35.23887276428459,2024-02-13,49.35199966430664,-28.6,30.64
BMY,2024,-4.41,8.058707449432658,-12.812597228430935,7.018495255586165,-0.5477808386899296,3.1343740434649527,1.2526289223521494,0.0424171143592617,-0.5434734018775146,-0.18525879917184265,0.5215813742535339,2.3736463768115943,6.878145041933893,7.493833251110015,,2025-02-12,55.08600082397461,,-213.66
BR,2020,4.03,11.740191804707933,31.29512,10.74854671023318,0.3434575969107381,1.3274171988712313,0.9903057419835943,0.016650553858910944,0.5210810810810811,0.10211967321704571,0.9262137510736635,3.1958474276882316,4.354838709677419,5.215344376634699,32.62731818418259,2020-08-11,139.38833363850912,-76.59,
BR,2021,4.73,15.636992221261885,34.13519817351599,10.329991709042671,0.3026199425160292,2.148795047534822,0.9792701863354037,0.014002873665774147,0.47799086757990866,0.1096381440615175,0.6150028325820833,3.7425197749163948,4.662057044079516,5.5324114088159035,40.794201758923975,2021-08-12,174.74166615804037,-76.65,17.37
BR,2022,4.62,16.445586975149958,30.85806900389538,8.66797884535223,0.2808982909545644,2.0,1.011420740063956,0.01747458835983225,0.5392320534223706,0.094428193585679,0.6988909019684654,2.9138717135800745,3.1739502999143103,3.8003427592116537,41.3463271170105,2022-08-12,178.2483342488607,-76.8,-2.33
BR,2023,5.36,19.036533559898047,30.914448144624167,8.700638668213871,0.2814424707667589,1.523341961974471,0.5807406789557094,0.016979016449178805,0.5248969235648588,0.1040439538682374,0.7361536219210028,3.2164614166212937,6.355989804587935,6.994902293967715,47.91456925950294,2023-08-08,180.0616683959961,-73.39,16.02
